VTX, IDX, ATTRIBUTE0.x, ATTRIBUTE0.y, ATTRIBUTE0.z, ATTRIBUTE1.x, ATTRIBUTE1.y, ATTRIBUTE1.z, ATTRIBUTE1.w, ATTRIBUTE2.x, ATTRIBUTE2.y, ATTRIBUTE2.z, ATTRIBUTE2.w, ATTRIBUTE5.x, ATTRIBUTE5.y, ATTRIBUTE13.x, ATTRIBUTE13.y, ATTRIBUTE13.z, ATTRIBUTE13.w, ATTRIBUTE3.x, ATTRIBUTE3.y, ATTRIBUTE3.z, ATTRIBUTE3.w, ATTRIBUTE4.x, ATTRIBUTE4.y, ATTRIBUTE4.z, ATTRIBUTE4.w
509, 21728,  0.00,  6.49142,  15.54944,  0.00, -0.76378,  0.64567,  1.00,  0.00, -0.77165,  0.62992, -1.00,  0.0535,  0.71441,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.96078,  0.03922,  0.00,  0.00
510, 21730,  0.00, -14.51457,  21.59892,  0.00,  0.98425, -0.19685,  1.00,  0.00,  0.95276, -0.29921, -1.00,  0.08292,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.86275,  0.13725,  0.00,  0.00
511, 21731, -1.6364, -15.691,  21.77385, -0.84252,  0.51181, -0.16535,  1.00, -0.66142,  0.70079, -0.26772, -1.00,  0.07606,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.85882,  0.14118,  0.00,  0.00
512, 21732,  0.00, -14.83278,  20.00718,  0.00,  0.97638, -0.22047,  1.00,  0.02362,  0.96063, -0.27559, -1.00,  0.08292,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.8549,  0.1451,  0.00,  0.00
513, 21733, -1.49138, -16.00921,  20.12292, -0.85039,  0.49606, -0.1811,  1.00, -0.75591,  0.6063, -0.24409, -1.00,  0.07606,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
514, 21732,  0.00, -14.83278,  20.00718,  0.00,  0.97638, -0.22047,  1.00,  0.02362,  0.96063, -0.27559, -1.00,  0.08292,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.8549,  0.1451,  0.00,  0.00
515, 21731, -1.6364, -15.691,  21.77385, -0.84252,  0.51181, -0.16535,  1.00, -0.66142,  0.70079, -0.26772, -1.00,  0.07606,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.85882,  0.14118,  0.00,  0.00
516, 21731, -1.6364, -15.691,  21.77385, -0.84252,  0.51181, -0.16535,  1.00, -0.66142,  0.70079, -0.26772, -1.00,  0.07606,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.85882,  0.14118,  0.00,  0.00
517, 21734, -3.76556, -20.1495,  22.56432, -0.89764,  0.37008, -0.22047,  1.00, -0.8189,  0.4252, -0.37795, -1.00,  0.0688,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.83137,  0.16863,  0.00,  0.00
518, 21733, -1.49138, -16.00921,  20.12292, -0.85039,  0.49606, -0.1811,  1.00, -0.75591,  0.6063, -0.24409, -1.00,  0.07606,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
519, 21733, -1.49138, -16.00921,  20.12292, -0.85039,  0.49606, -0.1811,  1.00, -0.75591,  0.6063, -0.24409, -1.00,  0.07606,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.85098,  0.14902,  0.00,  0.00
520, 21734, -3.76556, -20.1495,  22.56432, -0.89764,  0.37008, -0.22047,  1.00, -0.8189,  0.4252, -0.37795, -1.00,  0.0688,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.83137,  0.16863,  0.00,  0.00
521, 21735, -4.3333, -22.34334,  21.15189, -0.98425,  0.09449, -0.13386,  1.00, -0.90551,  0.29921, -0.29134, -1.00,  0.06593,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.81961,  0.18039,  0.00,  0.00
522, 21734, -3.76556, -20.1495,  22.56432, -0.89764,  0.37008, -0.22047,  1.00, -0.8189,  0.4252, -0.37795, -1.00,  0.0688,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.83137,  0.16863,  0.00,  0.00
523, 21736, -4.14482, -20.94368,  22.70512, -0.86614,  0.33858, -0.37795,  1.00, -0.85827,  0.27559, -0.44094,  1.00,  0.06591,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
524, 21735, -4.3333, -22.34334,  21.15189, -0.98425,  0.09449, -0.13386,  1.00, -0.90551,  0.29921, -0.29134, -1.00,  0.06593,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.81961,  0.18039,  0.00,  0.00
525, 21734, -3.76556, -20.1495,  22.56432, -0.89764,  0.37008, -0.22047,  1.00, -0.8189,  0.4252, -0.37795, -1.00,  0.0688,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.83137,  0.16863,  0.00,  0.00
526, 21737, -4.06436, -19.91433,  22.96367, -0.73228,  0.22047, -0.64567,  1.00, -0.81102,  0.29134, -0.50394, -1.00,  0.0688,  0.70265,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
527, 21736, -4.14482, -20.94368,  22.70512, -0.86614,  0.33858, -0.37795,  1.00, -0.85827,  0.27559, -0.44094,  1.00,  0.06591,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
528, 21738, -4.7703, -21.49411,  23.25725, -0.74803,  0.23622, -0.61417,  1.00, -0.8189,  0.23622, -0.52756,  1.00,  0.06304,  0.70265,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
529, 21736, -4.14482, -20.94368,  22.70512, -0.86614,  0.33858, -0.37795,  1.00, -0.85827,  0.27559, -0.44094,  1.00,  0.06591,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
530, 21737, -4.06436, -19.91433,  22.96367, -0.73228,  0.22047, -0.64567,  1.00, -0.81102,  0.29134, -0.50394, -1.00,  0.0688,  0.70265,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.83529,  0.16471,  0.00,  0.00
531, 21739, -4.52408, -21.73785,  22.84593, -0.99213,  0.0315, -0.13386,  1.00, -0.90551,  0.22047, -0.37795, -1.00,  0.06304,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82353,  0.17647,  0.00,  0.00
532, 21736, -4.14482, -20.94368,  22.70512, -0.86614,  0.33858, -0.37795,  1.00, -0.85827,  0.27559, -0.44094,  1.00,  0.06591,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
533, 21738, -4.7703, -21.49411,  23.25725, -0.74803,  0.23622, -0.61417,  1.00, -0.8189,  0.23622, -0.52756,  1.00,  0.06304,  0.70265,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
534, 21735, -4.3333, -22.34334,  21.15189, -0.98425,  0.09449, -0.13386,  1.00, -0.90551,  0.29921, -0.29134, -1.00,  0.06593,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.81961,  0.18039,  0.00,  0.00
535, 21736, -4.14482, -20.94368,  22.70512, -0.86614,  0.33858, -0.37795,  1.00, -0.85827,  0.27559, -0.44094,  1.00,  0.06591,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82745,  0.17255,  0.00,  0.00
536, 21739, -4.52408, -21.73785,  22.84593, -0.99213,  0.0315, -0.13386,  1.00, -0.90551,  0.22047, -0.37795, -1.00,  0.06304,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82353,  0.17647,  0.00,  0.00
537, 21739, -4.52408, -21.73785,  22.84593, -0.99213,  0.0315, -0.13386,  1.00, -0.90551,  0.22047, -0.37795, -1.00,  0.06304,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.82353,  0.17647,  0.00,  0.00
538, 21740, -4.52408, -29.61655,  24.60844, -0.99213, -0.01575, -0.09449,  1.00, -0.98425,  0.03937, -0.15748, -1.00,  0.04823,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78039,  0.21961,  0.00,  0.00
539, 21735, -4.3333, -22.34334,  21.15189, -0.98425,  0.09449, -0.13386,  1.00, -0.90551,  0.29921, -0.29134, -1.00,  0.06593,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.81961,  0.18039,  0.00,  0.00
540, 21735, -4.3333, -22.34334,  21.15189, -0.98425,  0.09449, -0.13386,  1.00, -0.90551,  0.29921, -0.29134, -1.00,  0.06593,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.81961,  0.18039,  0.00,  0.00
541, 21740, -4.52408, -29.61655,  24.60844, -0.99213, -0.01575, -0.09449,  1.00, -0.98425,  0.03937, -0.15748, -1.00,  0.04823,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78039,  0.21961,  0.00,  0.00
542, 21741, -4.33442, -30.89172,  22.86807, -0.98425, -0.02362, -0.15748,  1.00, -0.98425,  0.0315, -0.17323, -1.00,  0.04823,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
543, 21742, -4.86064, -27.10371,  28.44018, -1.00, -0.00787, -0.08661,  1.00, -0.99213,  0.00787, -0.11024, -1.00,  0.04823,  0.69784,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.79608,  0.20392,  0.00,  0.00
544, 21743, -4.86064, -29.50361,  28.62399, -1.00, -0.00787, -0.08661,  1.00, -0.99213, -0.01575, -0.09449,  1.00,  0.04247,  0.69784,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78431,  0.21569,  0.00,  0.00
545, 21740, -4.52408, -29.61655,  24.60844, -0.99213, -0.01575, -0.09449,  1.00, -0.98425,  0.03937, -0.15748, -1.00,  0.04823,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78039,  0.21961,  0.00,  0.00
546, 21744, -4.52408, -32.24685,  25.07707, -0.99213, -0.01575, -0.09449,  1.00, -0.99213, -0.02362, -0.11024,  1.00,  0.04247,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76078,  0.23922,  0.00,  0.00
547, 21740, -4.52408, -29.61655,  24.60844, -0.99213, -0.01575, -0.09449,  1.00, -0.98425,  0.03937, -0.15748, -1.00,  0.04823,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78039,  0.21961,  0.00,  0.00
548, 21743, -4.86064, -29.50361,  28.62399, -1.00, -0.00787, -0.08661,  1.00, -0.99213, -0.01575, -0.09449,  1.00,  0.04247,  0.69784,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78431,  0.21569,  0.00,  0.00
549, 21740, -4.52408, -29.61655,  24.60844, -0.99213, -0.01575, -0.09449,  1.00, -0.98425,  0.03937, -0.15748, -1.00,  0.04823,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.78039,  0.21961,  0.00,  0.00
550, 21744, -4.52408, -32.24685,  25.07707, -0.99213, -0.01575, -0.09449,  1.00, -0.99213, -0.02362, -0.11024,  1.00,  0.04247,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76078,  0.23922,  0.00,  0.00
551, 21741, -4.33442, -30.89172,  22.86807, -0.98425, -0.02362, -0.15748,  1.00, -0.98425,  0.0315, -0.17323, -1.00,  0.04823,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
552, 21745, -4.33443, -33.64302,  23.32475, -0.98425, -0.0315, -0.16535,  1.00, -0.98425, -0.0315, -0.14961,  1.00,  0.04247,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.75294,  0.24706,  0.00,  0.00
553, 21741, -4.33442, -30.89172,  22.86807, -0.98425, -0.02362, -0.15748,  1.00, -0.98425,  0.0315, -0.17323, -1.00,  0.04823,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
554, 21744, -4.52408, -32.24685,  25.07707, -0.99213, -0.01575, -0.09449,  1.00, -0.99213, -0.02362, -0.11024,  1.00,  0.04247,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76078,  0.23922,  0.00,  0.00
555, 21741, -4.33442, -30.89172,  22.86807, -0.98425, -0.02362, -0.15748,  1.00, -0.98425,  0.0315, -0.17323, -1.00,  0.04823,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76863,  0.23137,  0.00,  0.00
556, 21745, -4.33443, -33.64302,  23.32475, -0.98425, -0.0315, -0.16535,  1.00, -0.98425, -0.0315, -0.14961,  1.00,  0.04247,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.75294,  0.24706,  0.00,  0.00
557, 21746, -2.73988, -35.26266,  17.51469, -0.9685, -0.07874, -0.24409,  1.00, -0.97638, -0.0315, -0.22047, -1.00,  0.04823,  0.7231,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.72157,  0.27843,  0.00,  0.00
558, 21747, -2.73986, -37.69593,  18.41572, -0.9685, -0.08661, -0.24409,  1.00, -0.97638, -0.04724, -0.20472, -1.00,  0.04247,  0.7231,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.69804,  0.30196,  0.00,  0.00
559, 21746, -2.73988, -35.26266,  17.51469, -0.9685, -0.07874, -0.24409,  1.00, -0.97638, -0.0315, -0.22047, -1.00,  0.04823,  0.7231,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.72157,  0.27843,  0.00,  0.00
560, 21745, -4.33443, -33.64302,  23.32475, -0.98425, -0.0315, -0.16535,  1.00, -0.98425, -0.0315, -0.14961,  1.00,  0.04247,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.75294,  0.24706,  0.00,  0.00
561, 21744, -4.52408, -32.24685,  25.07707, -0.99213, -0.01575, -0.09449,  1.00, -0.99213, -0.02362, -0.11024,  1.00,  0.04247,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.76078,  0.23922,  0.00,  0.00
562, 21748, -4.5972, -41.75901,  26.795, -0.99213, -0.02362, -0.13386,  1.00, -0.99213, -0.04724, -0.12598,  1.00,  0.02774,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.67059,  0.32941,  0.00,  0.00
563, 21745, -4.33443, -33.64302,  23.32475, -0.98425, -0.0315, -0.16535,  1.00, -0.98425, -0.0315, -0.14961,  1.00,  0.04247,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.75294,  0.24706,  0.00,  0.00
564, 21745, -4.33443, -33.64302,  23.32475, -0.98425, -0.0315, -0.16535,  1.00, -0.98425, -0.0315, -0.14961,  1.00,  0.04247,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.75294,  0.24706,  0.00,  0.00
565, 21748, -4.5972, -41.75901,  26.795, -0.99213, -0.02362, -0.13386,  1.00, -0.99213, -0.04724, -0.12598,  1.00,  0.02774,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.67059,  0.32941,  0.00,  0.00
566, 21749, -4.33548, -41.81487,  24.84375, -0.99213, -0.02362, -0.13386,  1.00, -0.99213, -0.05512, -0.14173,  1.00,  0.02808,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.66667,  0.33333,  0.00,  0.00
567, 21748, -4.5972, -41.75901,  26.795, -0.99213, -0.02362, -0.13386,  1.00, -0.99213, -0.04724, -0.12598,  1.00,  0.02774,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.67059,  0.32941,  0.00,  0.00
568, 21750, -4.55526, -54.50718,  29.05694, -0.99213, -0.02362, -0.11024,  1.00, -0.97638, -0.12598, -0.16535,  1.00,  0.00255,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
569, 21749, -4.33548, -41.81487,  24.84375, -0.99213, -0.02362, -0.13386,  1.00, -0.99213, -0.05512, -0.14173,  1.00,  0.02808,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.66667,  0.33333,  0.00,  0.00
570, 21749, -4.33548, -41.81487,  24.84375, -0.99213, -0.02362, -0.13386,  1.00, -0.99213, -0.05512, -0.14173,  1.00,  0.02808,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.66667,  0.33333,  0.00,  0.00
571, 21750, -4.55526, -54.50718,  29.05694, -0.99213, -0.02362, -0.11024,  1.00, -0.97638, -0.12598, -0.16535,  1.00,  0.00255,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
572, 21751, -4.33632, -53.51814,  26.8216, -0.99213, -0.0315, -0.11024,  1.00, -0.97638, -0.11811, -0.15748,  1.00,  0.00769,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.58039,  0.41961,  0.00,  0.00
573, 21752, -4.09583, -54.09959,  26.34744, -0.96063, -0.20472, -0.19685,  1.00, -0.97638, -0.14961, -0.17323, -1.00,  0.00498,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
574, 21751, -4.33632, -53.51814,  26.8216, -0.99213, -0.0315, -0.11024,  1.00, -0.97638, -0.11811, -0.15748,  1.00,  0.00769,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.58039,  0.41961,  0.00,  0.00
575, 21750, -4.55526, -54.50718,  29.05694, -0.99213, -0.02362, -0.11024,  1.00, -0.97638, -0.12598, -0.16535,  1.00,  0.00255,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
576, 21752, -4.09583, -54.09959,  26.34744, -0.96063, -0.20472, -0.19685,  1.00, -0.97638, -0.14961, -0.17323, -1.00,  0.00498,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
577, 21750, -4.55526, -54.50718,  29.05694, -0.99213, -0.02362, -0.11024,  1.00, -0.97638, -0.12598, -0.16535,  1.00,  0.00255,  0.70565,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
578, 21753, -4.06557, -54.46633,  26.49805, -0.9685, -0.15748, -0.18898,  1.00, -0.97638, -0.14961, -0.17323, -1.00,  0.00255,  0.7123,  1.00,  1.00,  1.00,  0.00, 0, 1, 0, 0,  0.57255,  0.42745,  0.00,  0.00
579, 21754,  4.52408, -125.87382,  32.38085,  0.99213,  0.00787, -0.13386,  1.00,  0.98425,  0.04724, -0.17323,  1.00,  0.09222,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6902,  0.21569,  0.09412,  0.00
580, 21755,  4.02488, -125.94405,  29.83332,  0.97638,  0.04724, -0.19685,  1.00,  0.98425,  0.05512, -0.1811,  1.00,  0.09222,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.68627,  0.21961,  0.09412,  0.00
581, 21756,  4.0628, -126.68409,  29.83332,  0.97638,  0.07874, -0.20472,  1.00,  0.98425,  0.05512, -0.1811, -1.00,  0.09083,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.68235,  0.22745,  0.0902,  0.00
582, 21754,  4.52408, -125.87382,  32.38085,  0.99213,  0.00787, -0.13386,  1.00,  0.98425,  0.04724, -0.17323,  1.00,  0.09222,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6902,  0.21569,  0.09412,  0.00
583, 21756,  4.0628, -126.68409,  29.83332,  0.97638,  0.07874, -0.20472,  1.00,  0.98425,  0.05512, -0.1811, -1.00,  0.09083,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.68235,  0.22745,  0.0902,  0.00
584, 21757,  4.27228, -127.31462,  30.45765,  0.99213,  0.01575, -0.14173,  1.00,  0.98425,  0.03937, -0.16535,  1.00,  0.08935,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.67843,  0.23529,  0.08627,  0.00
585, 21754,  4.52408, -125.87382,  32.38085,  0.99213,  0.00787, -0.13386,  1.00,  0.98425,  0.04724, -0.17323,  1.00,  0.09222,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6902,  0.21569,  0.09412,  0.00
586, 21757,  4.27228, -127.31462,  30.45765,  0.99213,  0.01575, -0.14173,  1.00,  0.98425,  0.03937, -0.16535,  1.00,  0.08935,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.67843,  0.23529,  0.08627,  0.00
587, 21758,  4.52408, -130.7953,  32.59728,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00787, -0.14173,  1.00,  0.08667,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6549,  0.27451,  0.07059,  0.00
588, 21759,  4.27229, -130.73676,  30.6259,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00787, -0.13386,  1.00,  0.0848,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.65098,  0.27843,  0.07059,  0.00
589, 21758,  4.52408, -130.7953,  32.59728,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00787, -0.14173,  1.00,  0.08667,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6549,  0.27451,  0.07059,  0.00
590, 21757,  4.27228, -127.31462,  30.45765,  0.99213,  0.01575, -0.14173,  1.00,  0.98425,  0.03937, -0.16535,  1.00,  0.08935,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.67843,  0.23529,  0.08627,  0.00
591, 21759,  4.27229, -130.73676,  30.6259,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00787, -0.13386,  1.00,  0.0848,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.65098,  0.27843,  0.07059,  0.00
592, 21760,  4.27231, -139.48967,  31.05624,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.07676,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.59216,  0.37255,  0.03529,  0.00
593, 21758,  4.52408, -130.7953,  32.59728,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00787, -0.14173,  1.00,  0.08667,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6549,  0.27451,  0.07059,  0.00
594, 21761,  4.52408, -139.50258,  32.98019,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.07685,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.59216,  0.37255,  0.03529,  0.00
595, 21758,  4.52408, -130.7953,  32.59728,  0.99213, -0.00787, -0.12598,  1.00,  0.99213,  0.00787, -0.14173,  1.00,  0.08667,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.6549,  0.27451,  0.07059,  0.00
596, 21760,  4.27231, -139.48967,  31.05624,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.07676,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.59216,  0.37255,  0.03529,  0.00
597, 21760,  4.27231, -139.48967,  31.05624,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.07676,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.59216,  0.37255,  0.03529,  0.00
598, 21762,  4.27233, -148.9001,  31.55249,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811,  1.00,  0.06764,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.53725,  0.45098,  0.01176,  0.00
599, 21761,  4.52408, -139.50258,  32.98019,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.07685,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.59216,  0.37255,  0.03529,  0.00
600, 21763,  4.52408, -148.89464,  33.47176,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811,  1.00,  0.06733,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.53725,  0.45098,  0.01176,  0.00
601, 21761,  4.52408, -139.50258,  32.98019,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.12598, -1.00,  0.07685,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.59216,  0.37255,  0.03529,  0.00
602, 21762,  4.27233, -148.9001,  31.55249,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811,  1.00,  0.06764,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.53725,  0.45098,  0.01176,  0.00
603, 21763,  4.52408, -148.89464,  33.47176,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811,  1.00,  0.06733,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.53725,  0.45098,  0.01176,  0.00
604, 21762,  4.27233, -148.9001,  31.55249,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811,  1.00,  0.06764,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.53725,  0.45098,  0.01176,  0.00
605, 21764,  4.52408, -153.26303,  33.7004,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.09449,  1.00,  0.0629,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.51373,  0.48627,  0.00,  0.00
606, 21762,  4.27233, -148.9001,  31.55249,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.11811,  1.00,  0.06764,  0.69591,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.53725,  0.45098,  0.01176,  0.00
607, 21765,  4.27235, -158.31055,  32.04874,  0.99213, -0.00787, -0.13386,  1.00,  0.99213, -0.00787, -0.10236,  1.00,  0.05852,  0.69591,  1.00,  1.00,  1.00,  0.00, 2, 1, 0, 0,  0.54118,  0.45882,  0.00,  0.00
608, 21764,  4.52408, -153.26303,  33.7004,  0.99213, -0.00787, -0.12598,  1.00,  0.99213, -0.00787, -0.09449,  1.00,  0.0629,  0.68891,  1.00,  1.00,  1.00,  0.00, 1, 2, 0, 0,  0.51373,  0.48627,  0.00,  0.00
